"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","Fold","COR_BayI","COR_Trans","MSE_BayI","MSE_Trans","NRMSE_BayI","NRMSE_Trans","PM_Conv_10","PM_Transf_10","PM_Conv_20","PM_Transf_20","PM_Conv_30","PM_Transf_30"
"1","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",1,0.497328039160551,0.500486813327695,0.121805789566768,0.121506415860353,0.0482689761342014,0.0482096220085079,42.1052631578947,36.8421052631579,41.025641025641,41.025641025641,53.448275862069,48.2758620689655
"2","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",2,0.459694768203936,0.451240637529644,0.140313342964492,0.141717819569128,0.0517644173755226,0.0520228421543479,31.578947368421,36.8421052631579,33.3333333333333,33.3333333333333,48.2758620689655,48.2758620689655
"3","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",3,0.365449070657558,0.391804163225801,0.145550817973411,0.141460597711229,0.0526070598313697,0.0518626195861293,21.0526315789474,15.7894736842105,35.8974358974359,35.8974358974359,48.2758620689655,51.7241379310345
"4","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",4,0.431969425416663,0.43066804744433,0.131565833221466,0.131764603005117,0.0497335600414786,0.0497711146169292,21.0526315789474,26.3157894736842,38.4615384615385,38.4615384615385,50,50
"5","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",5,0.519235797651651,0.525747383652737,0.138339211835612,0.136723681274927,0.0512212978925539,0.0509213374540749,47.3684210526316,42.1052631578947,38.4615384615385,41.025641025641,46.551724137931,46.551724137931
"6","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",6,0.447364206095377,0.438448556839663,0.154374706778415,0.156056827405769,0.0542618281355479,0.0545566550760308,42.1052631578947,36.8421052631579,30.7692307692308,30.7692307692308,39.6551724137931,43.1034482758621
"7","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",7,0.336830225278454,0.32926844808011,0.14515793355141,0.146584629488551,0.0524489287248136,0.0527060476603723,36.8421052631579,36.8421052631579,30.7692307692308,30.7692307692308,46.551724137931,44.8275862068966
"8","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",8,0.410024556863853,0.416767552461633,0.133467488197094,0.132925583818972,0.0505703427531106,0.050467575540532,26.3157894736842,21.0526315789474,33.3333333333333,33.3333333333333,46.551724137931,48.2758620689655
"9","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",9,0.524390684826549,0.524379103298328,0.134526584271983,0.134426036221006,0.0508747864903685,0.0508557704838183,26.3157894736842,31.578947368421,38.4615384615385,35.8974358974359,55.1724137931034,51.7241379310345
"10","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",10,0.521882478326628,0.506101304198981,0.160214961986516,0.163234095771217,0.0549915871734916,0.0555073070428943,47.3684210526316,47.3684210526316,46.1538461538462,46.1538461538462,51.7241379310345,56.8965517241379
"11","Wheat_1",0.3,"GY","YT_14_15","YT_13_14",1,0.40378783377674,0.410864686107061,0.143442406039792,0.142793213102621,0.0524443276775088,0.0523255165899873,33.3333333333333,30.7692307692308,34.6153846153846,41.025641025641,49.5726495726496,48.7179487179487
"12","Wheat_1",0.3,"GY","YT_14_15","YT_13_14",2,0.430657851035095,0.46924669907917,0.143023230215501,0.137195916551364,0.0522479265287809,0.0511724678130776,28.2051282051282,33.3333333333333,37.1794871794872,38.4615384615385,49.5726495726496,52.1367521367521
"13","Wheat_1",0.3,"GY","YT_14_15","YT_13_14",3,0.440400641729251,0.454825068776355,0.147809013373488,0.145430028306675,0.0531364741796678,0.0527071239790032,28.2051282051282,25.6410256410256,33.3333333333333,33.3333333333333,47.008547008547,47.008547008547
