"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"1","Wheat_1",0.15,"GY","YT_14_15","YT_13_14",0.451416925248122,0.0664118948950538,0.451491201005892,0.0637006131250071,0.140531667034717,0.0112916827664455,0.140640029012627,0.0122187254082325,0.0516742784552459,0.00201670149630223,0.0516880891623637,0.00217405654562928,34.2105263157895,10.3046843197112,33.1578947368421,9.62516963111944,36.6666666666667,4.84246682879155,36.6666666666667,4.99104318654921,48.6206896551724,4.36176228988742,48.9655172413793,3.91480146343136
"2","Wheat_1",0.3,"GY","YT_14_15","YT_13_14",0.444903203833391,0.0509742679639312,0.447468031404097,0.0496446240588974,0.142957598108754,0.0122410416756605,0.14260746042158,0.0126177579672281,0.0521615034590294,0.00225136841863449,0.052094719502602,0.00230871475980159,33.0026990553306,7.76387172806689,32.7327935222672,7.43543077781668,36.0897435897436,3.63274323610897,36.3461538461538,3.81850158547594,48.4129089301503,3.5074622161884,48.3289124668435,3.6235855032458
"3","Wheat_1",0.5,"GY","YT_14_15","YT_13_14",0.436972858694002,0.0463318000372922,0.438052421946204,0.0465060843607568,0.144187614695488,0.0107583836113957,0.144134253756532,0.0110681077605237,0.0524015500204355,0.00197817776765093,0.0523898352533969,0.0020263917285821,32.6684660368871,6.52908463155523,32.5398110661269,6.32164783524849,36.3418803418803,3.76057658663564,36.6410256410256,3.78845611522888,48.2752726201002,3.363505964823,48.1508989095196,3.3281825804615
"4","Wheat_1",0.75,"GY","YT_14_15","YT_13_14",0.417173770221498,0.0540217278249985,0.417797049945555,0.054903963384613,0.147228588959044,0.0111259582437388,0.147394777313673,0.0115481017810606,0.0529574053994904,0.00203738357522995,0.0529845210405779,0.0021069289886312,31.8467103524076,5.96103741018883,32.1368170624817,5.69654148283316,35.9102564102564,3.50224440540396,36.1602564102564,3.60028858811335,47.4222078897327,3.44564066705229,47.423105688989,3.32836439775252
"5","Wheat_1",0.8,"GY","YT_14_15","YT_13_14",0.399188147840714,0.0634303370073356,0.39889843131653,0.0658456022693731,0.150372330054975,0.0121517477315306,0.150594161357642,0.012599125203926,0.0535211164745607,0.0022072392553083,0.0535575126588576,0.00228062267806718,31.1312144357722,5.72334193063091,31.5171459576777,5.64944449865321,35.4589743589744,3.38133160755812,35.7070512820513,3.47320437879758,46.7903304143503,3.38502872297261,46.8166896793963,3.298012961123
