"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","Fold","COR_BayI","COR_Trans","MSE_BayI","MSE_Trans","NRMSE_BayI","NRMSE_Trans","PM_Conv_10","PM_Transf_10","PM_Conv_20","PM_Transf_20","PM_Conv_30","PM_Transf_30"
"1","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",1,0.226129772760609,0.262026608625303,20.7021373534772,20.255001129288,0.331831298059504,0.32822819837563,0,0,33.3333333333333,33.3333333333333,35.7142857142857,35.7142857142857
"2","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",2,0.150049329605535,0.162914201955328,24.5806969875538,24.3704568716767,0.3563037458607,0.354776730465004,0,25,33.3333333333333,33.3333333333333,28.5714285714286,35.7142857142857
"3","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",3,0.214764696011753,0.193847600304427,26.0452280021104,26.9587158266214,0.346554795487984,0.352579803517555,25,50,22.2222222222222,22.2222222222222,35.7142857142857,35.7142857142857
"4","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",4,0.518624262707959,0.52977632361701,25.4273225510538,24.8262447745584,0.338871639662091,0.334842383302643,25,50,33.3333333333333,44.4444444444444,64.2857142857143,57.1428571428571
"5","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",5,0.434698670737725,0.403372284580295,24.547747350363,25.1553922112681,0.330359615361559,0.334423413845076,50,25,44.4444444444444,44.4444444444444,50,50
"6","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",6,0.551150478907808,0.470506987709914,20.8651716763178,21.8986880377682,0.305762773254138,0.313243938597714,25,0,44.4444444444444,44.4444444444444,64.2857142857143,71.4285714285714
"7","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",7,0.480556249860073,0.539020795041723,21.8081861290412,20.9358398667855,0.307716838841553,0.301499560676026,25,25,44.4444444444444,55.5555555555556,50,50
"8","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",8,0.586645111050899,0.606007544958896,27.8865272624173,27.1334753050001,0.341944932292654,0.337296368817387,25,50,44.4444444444444,66.6666666666667,50,57.1428571428571
"9","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",9,0.502346487964929,0.562415296937549,30.2002206737599,28.8766241732334,0.383165596624992,0.374674951853761,0,25,55.5555555555556,55.5555555555556,57.1428571428571,64.2857142857143
"10","Groundnut",0.15,"NPP","ICRISAT_PR15-16","ALIYARNAGAR_R15",10,0.226135531591883,0.274627363489574,19.0032629778887,18.5018216133707,0.29472388185681,0.290809429349087,0,0,11.1111111111111,11.1111111111111,35.7142857142857,35.7142857142857
