"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","Fold","COR_BayI","COR_Trans","MSE_BayI","MSE_Trans","NRMSE_BayI","NRMSE_Trans","PM_Conv_10","PM_Transf_10","PM_Conv_20","PM_Transf_20","PM_Conv_30","PM_Transf_30"
"27","Wheat_5",0.5,"GY","YT_18_19","YT_17_18",7,0.204642342519009,0.192225429983104,0.11146049703213,0.112147978134507,0.0427371101470201,0.0428687073971847,21.7391304347826,18.8405797101449,33.3333333333333,33.3333333333333,43.4782608695652,43.4782608695652
"28","Wheat_5",0.5,"GY","YT_18_19","YT_17_18",8,0.194751792684723,0.187640318850614,0.106363327461679,0.106677094253619,0.041827748211374,0.0418893977198155,23.1884057971014,20.2898550724638,33.3333333333333,31.1594202898551,43.4782608695652,42.512077294686
"29","Wheat_5",0.5,"GY","YT_18_19","YT_17_18",9,0.174657005691259,0.17256747724624,0.102283078771402,0.102276952199336,0.0409559937304234,0.0409547671169518,18.8405797101449,20.2898550724638,29.7101449275362,28.9855072463768,41.5458937198068,39.6135265700483
"30","Wheat_5",0.5,"GY","YT_18_19","YT_17_18",10,0.187101012956822,0.192762949772179,0.108590266173879,0.108233143213086,0.0422148388423401,0.0421453652869032,23.1884057971014,24.6376811594203,35.5072463768116,33.3333333333333,40.5797101449275,42.512077294686
"31","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",1,0.176310362708456,0.192877212131609,0.10499253456888,0.104621630795663,0.0415224866084675,0.0414490791389851,14.4230769230769,21.1538461538462,29.8076923076923,29.8076923076923,41.9871794871795,41.3461538461538
"32","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",2,0.134246440119627,0.141115900217239,0.110270984308371,0.109514616104859,0.0425938611751897,0.0424475303989804,18.2692307692308,20.1923076923077,25.4807692307692,27.4038461538462,37.5,40.0641025641026
"33","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",3,0.144836653066561,0.150187178474522,0.103566802452498,0.102944566126232,0.0412770825486847,0.041152897994018,16.3461538461538,18.2692307692308,26.9230769230769,27.8846153846154,41.025641025641,41.3461538461538
"34","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",4,0.182397938504259,0.17892900447066,0.101374271104971,0.10159355759553,0.0408279035023242,0.0408720378332602,20.1923076923077,17.3076923076923,31.7307692307692,30.7692307692308,42.6282051282051,41.6666666666667
"35","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",5,0.173202206137463,0.162509512303022,0.105202870572977,0.105482541299304,0.0416158482776545,0.0416711272335841,21.1538461538462,21.1538461538462,30.7692307692308,28.8461538461538,41.025641025641,41.025641025641
"36","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",6,0.202359806204466,0.212360006205766,0.102691993523881,0.102068037387562,0.0411257649770988,0.0410006346239836,18.2692307692308,17.3076923076923,31.25,30.2884615384615,41.3461538461538,42.3076923076923
