"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"1","EYT_3",0.15,"DTHD","Bed5IR","Bed2IR",0.479882708082093,0.0727845840531392,0.689394536540121,0.0416463503437374,6.78963551084416,0.733072456749038,4.60365117473195,0.446993725474124,0.0317073168842966,0.00168437424550556,0.0261149059364195,0.00128655599113145,32.8571428571429,11.2687233963802,48.5714285714286,12.9537814368909,42.7586206896552,6.93476005930959,56.551724137931,5.44007336376976,49.0697674418605,3.86820928678284,61.1627906976744,5.80619637552682
"2","EYT_3",0.15,"DTMT","Bed5IR","Bed2IR",0.449383285801583,0.107444735342329,0.640688117163592,0.0690506421915933,6.2050435405459,1.10531670587501,4.53155150439863,0.78539439207429,0.0214864785034748,0.00187582236143249,0.0183642529359088,0.00158156561818152,22.8571428571429,6.56383273909058,35,11.8809285236901,35.5172413793103,6.3061456203886,46.551724137931,5.91702881665919,49.3023255813954,4.62525081865932,58.6046511627907,5.78026414955264
"3","EYT_3",0.15,"GY","Bed5IR","Bed2IR",0.415614352776927,0.0307188739420041,0.429941931675844,0.0366512962301128,0.0789472848509645,0.0103256045218482,0.0777724935662384,0.00969251937692208,0.0747133556836534,0.00519065282395533,0.0741671128649738,0.00499144058484216,29.2857142857143,9.19059955505656,30.7142857142857,7.56678503908129,42.7586206896552,7.12272799302513,41.3793103448276,7.44912723954926,47.906976744186,5.92402268978071,46.9767441860465,4.9998497663867
"4","EYT_3",0.15,"Height","Bed5IR","Bed2IR",0.456773549139304,0.0381701780058108,0.492157572701195,0.0513074554803004,22.5635127013786,1.7759388197749,21.6262237165992,1.74879151523414,0.0616290653462017,0.00253543465353179,0.0603336533106119,0.00252800523066379,28.5714285714286,11.1676565710082,25.7142857142857,9.6421222530079,39.3103448275862,8.78389571243347,41.0344827586207,7.52851627301739,50.9302325581395,3.70960809736601,52.3255813953488,4.553232606384
"5","EYT_3",0.15,"DTHD","Flat5IR","Bed2IR",0.479018638328923,0.0696458311796388,0.690158764493916,0.0446030301681114,7.25335722212867,1.25820946901523,4.92006558251384,0.866913894092555,0.0327138531127786,0.00291078839102363,0.0269400659586032,0.00244380491846813,32.8571428571429,16.5643115532629,43.5714285714286,12.7996952911577,41.3793103448276,7.08553333674595,55.5172413793103,7.16894994460353,51.1627906976744,3.95272830511069,61.1627906976744,3.29799184281901
"6","EYT_3",0.15,"DTMT","Flat5IR","Bed2IR",0.508515299319726,0.0508027578928733,0.605633595232089,0.0366467655885697,6.05120206013105,0.797143736001501,5.16167713089217,0.701572623271102,0.0212618003158853,0.001458883784627,0.0196349783753556,0.00138421955686302,30,7.37711113563318,42.1428571428571,9.78800228147356,38.6206896551724,8.25668275681286,44.8275862068966,4.30075561698154,55.1162790697674,4.78489902698014,56.2790697674419,4.87818068916349
"7","EYT_3",0.15,"GY","Flat5IR","Bed2IR",0.415613618654258,0.0508695948841928,0.421211176143437,0.0533381176057171,0.0815380918866065,0.00532456344873579,0.0812149854866669,0.00552034520713569,0.0759274148348333,0.00290018249538718,0.0757732182241154,0.00296541130654314,27.8571428571429,7.10306375722681,30.7142857142857,8.94046826453266,44.4827586206897,3.79484460211935,43.448275862069,4.93048519299476,50,5.05364527535089,50,5.28611693681622
"8","EYT_3",0.15,"Height","Flat5IR","Bed2IR",0.418760451293673,0.0555463825362051,0.483396522045474,0.0548274989545318,22.2960736675879,2.232180294816,20.6337062357464,1.86596534985756,0.0613645052801861,0.0030388360558717,0.0590430190887248,0.00261442983578387,25,10.240863413146,27.8571428571429,7.10306375722681,39.6551724137931,8.16820138135166,45.8620689655172,5.87220219514703,49.3023255813954,5.348275445166,55.3488372093023,4.35766490621866
"9","EYT_3",0.15,"DTHD","FlatDrip","Bed2IR",0.486573158944128,0.0511570832236355,0.756344896281037,0.0355716339561735,7.2921459005536,0.937118925237715,4.09985757705598,0.69912545233996,0.0328910086636958,0.00215879197601091,0.0246264290244344,0.00211402369829795,36.4285714285714,10.8848851911071,52.8571428571429,13.1276654781812,45.8620689655172,4.89012583590406,57.9310344827586,6.4613652057725,53.4883720930233,6.66846919925785,66.7441860465116,5.37629174710068
"10","EYT_3",0.15,"DTMT","FlatDrip","Bed2IR",0.476234209135487,0.0617297364358354,0.64722721106413,0.0430979405327898,6.54796239203988,0.76690245286644,4.91513927693682,0.555497141170234,0.0221391061896629,0.00131391264166795,0.0191829858227061,0.00110117268618639,35,7.10306375722681,37.8571428571429,11.6885121034605,42.7586206896552,8.32044187165694,51.3793103448276,10.079614376273,52.3255813953488,7.20971908439468,60.2325581395349,5.9493283269302
