"","Dataset","Testing_Proportion","Trait","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"26","EYT_2",0.3,"DTMT",0.460904108627594,0.0633324920904339,0.649912252954282,0.0482174832883199,8.73888444392105,1.18361860757317,6.36095720303068,0.821158127108784,0.0262271699459916,0.00179731916585056,0.0223756637033107,0.00145450233286138,42.1590909090909,10.6782857407016,46.6477272727273,9.02693108089825,48.5733695652174,6.44202021088519,54.5652173913043,7.52700779404546,53.8392857142857,6.27034404531946,60.5364906832298,6.30596377900014
"27","EYT_2",0.3,"GY",0.478653398902346,0.0603372918945288,0.512616287247669,0.0576101134034988,0.10118986857316,0.0134657539302697,0.0966850623012518,0.0132026240116432,0.0745771941836978,0.00512767219068989,0.0728588820491322,0.00520394193087766,17.3888339920948,8.95437189704865,19.9555335968379,9.4132738097561,36.3858695652174,6.30603995367864,37.6494565217391,6.94199002782251,50.814182194617,4.94813900717974,51.1009316770186,5.15402390606978
"28","EYT_2",0.3,"Height",0.299528580183164,0.0748976102907654,0.414557104924872,0.0645693890735708,26.1348385622691,3.07838728285397,23.698385113573,2.61547728038463,0.0548298289095759,0.0032064222979798,0.0522272439067218,0.00285781603001899,17.1245059288538,9.73669049163734,21.7020750988142,10.1972564705124,33.0706521739131,7.96405249360439,38.7771739130435,7.39504130096956,44.0587474120083,6.87366455074022,47.791149068323,6.20950270263894
"29","EYT_2",0.5,"DTHD",0.456261883017886,0.0574892296911681,0.743792311236653,0.0310477035097707,10.3325399318239,1.1384067442513,5.78831294032719,0.611505183076732,0.0413986819320532,0.00230156207001524,0.0309740646174322,0.0016571510642767,33.7449354611826,9.0063521372799,49.0311252439399,9.45907176085835,40.5402516737921,6.06119477481946,57.7257938748622,5.32654939633055,49.2613370185656,5.04599561563382,64.9632904636117,4.58116344964477
"30","EYT_2",0.5,"DTMT",0.454281725043502,0.0566307199410189,0.647579585597996,0.0420507624826953,8.82415612664773,1.00148904577614,6.41215505419343,0.712547752580347,0.0263645081258506,0.00151745763358066,0.0224665642638254,0.00125995528708357,41.7513955342903,9.39558769015062,46.664673046252,8.37608478993384,47.8137939958592,6.09872663699578,54.6741483154527,6.38297171671115,52.9746510673235,5.47481801664453,60.2327184621975,5.54612570840625
"31","EYT_2",0.5,"GY",0.47164950868111,0.0514008912306412,0.507826158681071,0.0491931704059078,0.10349422896345,0.0122791878475583,0.0986572047603487,0.011757163323974,0.0754334495524534,0.004669841108674,0.0736267896724355,0.00462188124994333,18.0503692531724,7.74107556576053,21.2157617363567,8.5518369159527,36.5743224167137,5.78648378964311,37.4204192546584,6.07257647737946,50.3748274672188,4.44912577207311,50.8696767687585,4.60287631687536
"32","EYT_2",0.5,"Height",0.295794613895643,0.0627101187900093,0.411069371895243,0.0544083389860198,26.4651322147097,2.71079676598529,24.026146127151,2.33388170784292,0.0552206100721749,0.00284953809091509,0.0526192509288514,0.00257219491902173,17.3765688925872,8.66740795045816,22.0074457388531,9.13858183625841,31.8622953133823,7.0039892273502,38.2699275362319,6.40252122318216,42.6933557031008,6.0456753060614,47.0631425358749,5.65757564191567
"33","EYT_2",0.75,"DTHD",0.436140290505194,0.0610764362112423,0.740505319891435,0.0281093107358718,10.5551324121161,1.08020225690055,5.84396525547429,0.551706312923363,0.041844257577467,0.00217492223838576,0.0311255261174803,0.00149628896516005,33.112587588639,8.20124212601163,49.2147513905385,8.27678331935751,39.5848168216448,5.8036958132475,57.6312997258328,4.85105155796717,48.4545580101106,4.7789503478214,64.5811957966595,4.09130326450467
"34","EYT_2",0.75,"DTMT",0.438390396601782,0.0574158915252311,0.643783043858448,0.0379337272431349,8.99501945684226,0.940346791010569,6.47453178257507,0.65028107303505,0.026623597956649,0.00141659006383222,0.0225787170533024,0.00114697025187477,40.8446247868889,8.5064394025524,46.1474058873673,7.40789931082144,46.8926083833083,5.7820534946759,54.4699347769297,5.67029095199212,52.0662715517241,5.16372335850842,59.8171773488256,4.9317760326245
"35","EYT_2",0.75,"GY",0.454845283299744,0.055736929686249,0.494921693530496,0.0497027761766156,0.105606800923401,0.0120481404062562,0.100376368966259,0.0112615077279308,0.076200484914777,0.00453356790481592,0.0742764332961233,0.00438827082314963,17.6844304372933,7.19812506554156,21.022993288045,7.66556692266887,35.6730974001635,5.53185683665281,36.760565029985,5.65121124838585,49.3773217557888,4.51445827305529,50.2393412668666,4.37796519058699
"36","EYT_2",0.75,"Height",0.283968854410662,0.0613589660189333,0.40504601772478,0.0499005629550668,26.7859016155249,2.46466630312772,24.2806715291572,2.10865448575046,0.0555770188767318,0.00259584222229899,0.0529161548300182,0.00233067902487714,17.0374072084771,7.77769040670086,21.9592614727325,8.38329546001578,30.9752368134115,6.47515953263632,37.8315139305347,5.83585026832008,41.4974179576878,5.66224368654618,46.4666494877561,5.19871317601157
"37","EYT_2",0.8,"DTHD",0.413914308317424,0.0704299095023118,0.737648504098478,0.0261079567298807,10.8269470648147,1.12254532483368,5.90634864003841,0.514560290015485,0.0423767247497071,0.00223674218249201,0.0312942132512052,0.00139333024265411,31.9875099548103,7.93272810765011,49.2666588590696,7.54782954231188,38.5785657353859,5.69975877341138,57.4192356586683,4.48181459119504,47.4833617424336,4.75505194685219,64.3352394901957,3.759291387465
"38","EYT_2",0.8,"DTMT",0.419722067791556,0.0644810394457726,0.639622673025808,0.0356109566764447,9.20850562542068,0.976249425242632,6.55132250246179,0.618369594913785,0.0269368157422308,0.00145181587899633,0.0227147624369746,0.00108579128964091,40.030202684003,7.92295643647881,45.7349748324827,6.76932796397499,45.947756500494,5.55314434595214,54.1615180149504,5.17464641014991,51.0394560424281,5.15271085473667,59.4388689799686,4.51934157135579
"39","EYT_2",0.8,"GY",0.43438885086059,0.0649256366016979,0.479378821982478,0.0544318921432635,0.108384083539414,0.0123321732707478,0.1027649513446,0.0112686093793954,0.0771912790854506,0.0045692924285687,0.0751563642977431,0.00432950040592579,17.2335866837572,6.6998914740982,20.683314510749,7.07290795243397,34.6179772984004,5.44993395981591,35.9854741767941,5.40126509160974,48.2321528463879,4.6796634701002,49.384592316457,4.35111996768885
"40","EYT_2",0.8,"Height",0.267542763878403,0.0651743741694644,0.397913763066459,0.0474426534061356,27.1011174435469,2.31624424062998,24.5031242591315,1.95228292808646,0.0559153637213088,0.00243959762425369,0.0531695054771626,0.0021591119409771,16.4441914880459,7.25229802356604,21.9473114167372,7.62766265190208,29.9974391600806,6.21673439368077,37.3871353133917,5.45161566957096,40.4229882754476,5.54301862621185,46.0373624031878,4.78107195973179
"41","EYT_3",0.15,"DTHD",0.48184142654046,0.0601355177565843,0.706889418677383,0.0380623199808973,7.04059060860775,1.04483593326715,4.56047311382213,0.699954209825548,0.0322584034512905,0.00241543522540674,0.0259466456919958,0.00201325697632257,33.2142857142857,12.0678613027755,46.9642857142858,12.9805388700406,42.2413793103448,5.80662683991626,54.9137931034482,6.12761546947889,50.6976744186047,4.76723972009342,62.0348837209302,5.1011256638068
"42","EYT_3",0.15,"DTMT",0.477315963328159,0.0694244312625125,0.626073497847615,0.051518764282435,6.23970672653185,0.865384557151268,4.88773634274343,0.663513648871714,0.021582080488375,0.001504779377219,0.019099774558956,0.00130896585154782,29.1071428571429,7.14331003904025,38.0357142857143,10.6903628293146,38.9655172413793,7.62908856404035,46.6379310344828,7.0254123687736,52.3837209302325,5.18228182791153,58.0813953488372,5.28860052386237
"43","EYT_3",0.15,"GY",0.412189931037595,0.0512340532132167,0.455595923384923,0.0482034043253621,0.0810276371359268,0.00819343313313411,0.0767591002023553,0.0079375734704182,0.0756045123026201,0.00402337920215687,0.0735425437421737,0.00401833831709866,27.8571428571429,8.37395338718954,30.7142857142857,8.22387751012631,42.8448275862069,5.75344116395271,43.3620689655173,5.66348123541565,48.7209302325581,5.46202061957417,49.8837209302325,5.00578164785959
"44","EYT_3",0.15,"Height",0.425507014432459,0.0575764489526664,0.459429444068096,0.0576051906549815,22.1914497169297,2.14827923119713,21.3009727891083,1.93684666467822,0.0611480341388585,0.00296964382105556,0.0599144645817984,0.00271361711107234,24.8214285714286,10.4152057618891,24.8214285714286,9.76958077114216,39.1379310344827,7.60034528651975,41.9827586206897,6.8843835353358,49.8255813953488,5.35554096894725,51.860465116279,5.10778639915945
"45","EYT_3",0.3,"DTHD",0.474437391185999,0.0547640963853811,0.709476121637537,0.0344637538694801,7.17441068465531,0.973372833352507,4.57137311877103,0.644589482830485,0.0325788365875911,0.00225210894233484,0.0259846872516297,0.00185608497017509,33.8001407459535,10.8150936348721,46.8877551020408,11.3847418875777,42.3275862068965,5.50754477074467,54.9137931034483,5.80693875568215,51.1496162217894,4.68572170047434,62.6700271126895,4.51602062074144
"46","EYT_3",0.3,"DTMT",0.472047985047725,0.0633807622143344,0.62634531683903,0.046734829384408,6.28457628866212,0.776884859792523,4.8903782518488,0.592869273801106,0.0216679672828645,0.00135046516652397,0.0191110736115643,0.0011696712818122,28.7269088669951,7.06724968902974,37.7078201970443,9.88411533295834,39.051724137931,7.01492901039535,46.8318965517241,6.62553020989269,52.2044573643411,4.92272503500708,58.3598970863406,4.95724584696864
"47","EYT_3",0.3,"GY",0.408030928779558,0.049497246391887,0.452845652438657,0.0462003618545744,0.0813903606279279,0.00792305976557098,0.0769959173333652,0.00765030414989251,0.0757859623475035,0.00388058736249486,0.0736637292176392,0.00385233792403791,28.1557881773399,7.68014160396401,30.6865763546798,7.87165405225699,42.3922413793103,5.59371018101525,43.3512931034483,5.5834435797338,48.3366746859128,5.1025388338983,49.8337677091687,4.74804020598335
"48","EYT_3",0.3,"Height",0.421557945032612,0.052496737491243,0.456393936951664,0.0520594564742144,22.5345302745124,2.06809291942372,21.6343721051842,1.917772989544,0.0616097337684183,0.00284648939938741,0.0603681144960705,0.00267995410737874,24.9307266009852,9.7925549437852,25.2540024630542,9.09680178178113,39.1379310344827,6.9040703489022,41.6379310344827,6.26767701297657,49.5459101844427,5.15759255262895,51.5821304464047,4.78457910238154
"49","EYT_3",0.5,"DTHD",0.459907740240755,0.0524669192328036,0.707611590970705,0.0301377090209596,7.31769491394429,0.816744418372,4.6075672146714,0.518895860659296,0.0329237151839877,0.00188356900627247,0.0261044718136078,0.00149240279164452,33.3109996872312,9.16557188854494,46.7079130502776,9.27082755998893,41.8792761357417,5.33794716223178,54.9033593322387,5.17804121012923,50.7326658053402,4.16672837588152,62.8720012686533,3.96346549227188
"50","EYT_3",0.5,"DTMT",0.460500616187651,0.0544232979268491,0.624691624333795,0.0388275054556665,6.37333834597282,0.653148874142476,4.91394895521175,0.490627815648969,0.0218329708105049,0.00113521736044648,0.0191655634543461,0.000968801756705005,28.005909619595,6.67710065731881,37.1655634236453,8.49835747027842,38.9604286398468,6.00227578635928,46.8705100574713,5.87696139220157,51.6240040913006,4.5043772807074,58.523897168018,4.33528217980974
"51","EYT_3",0.5,"GY",0.398005322873579,0.0460151388607798,0.444739282765989,0.042540347605587,0.0821627738016796,0.0073270445109687,0.0776330025533257,0.0070306869075811,0.0761573318358428,0.00356786347941733,0.0739725356719459,0.00350918511047594,28.1304306923919,6.61045381615712,30.1931530514505,7.12078021008631,41.7422473659004,5.13567476731258,43.1440074233716,5.16805127296085,47.8017844679081,4.49227215328705,49.6172991104577,4.27373237739445
"52","EYT_3",0.5,"Height",0.410768846938568,0.0475258048176778,0.448751476245341,0.045305950426511,23.0186466651894,1.90655650387086,22.0686285140272,1.80405247463283,0.0622655291131297,0.00260760225454739,0.0609645132481331,0.0025131006690396,24.9899510810071,8.51146489788424,25.7544386288998,7.87951879823676,38.9691091954023,5.7968229447232,41.2468570402299,5.3101696014168,49.0297361816508,4.72114898416316,51.1993437026642,4.1865763208425
"53","EYT_3",0.75,"DTHD",0.435936629022598,0.0633867219791884,0.704426698379652,0.0275658392933198,7.51503920563487,0.798622033497826,4.65469375154374,0.460578112792629,0.0333682077558745,0.00182178043847155,0.0262450627962906,0.00132090244093369,31.8736438540934,8.50950549681172,46.5831476268668,8.10905860818159,40.6107604679803,5.41968281215541,54.6610307197592,4.66145970155438,49.608152820738,4.39053381971324,62.632906939618,3.66939295622756
"54","EYT_3",0.75,"DTMT",0.440842707168096,0.0593565876895163,0.619077791403618,0.0356675645756623,6.50914696394173,0.630995501620012,4.97252683509746,0.444653869222576,0.0220672499315721,0.0010906863266174,0.0192823473787152,0.000877275700062919,27.1149874281609,6.30832874823702,36.7637242576628,7.65246201482733,38.3035500478927,5.5179769072913,46.6114403735632,5.28303070319656,50.5795111972437,4.46753164755353,58.2132557953904,3.87604976942691
