"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","Fold","COR_BayI","COR_Trans","MSE_BayI","MSE_Trans","NRMSE_BayI","NRMSE_Trans","PM_Conv_10","PM_Transf_10","PM_Conv_20","PM_Transf_20","PM_Conv_30","PM_Transf_30"
"1","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",1,0.480793310178466,0.775147662368065,9.45379694832869,4.87053076613287,0.0395840911917445,0.0284122540244212,18.1818181818182,45.4545454545455,43.4782608695652,69.5652173913043,57.1428571428571,68.5714285714286
"2","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",2,0.475196122613149,0.773599831640428,8.57379279891086,4.39408872379039,0.0375507668922879,0.0268823189740682,27.2727272727273,36.3636363636364,39.1304347826087,56.5217391304348,42.8571428571429,65.7142857142857
"3","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",3,0.448883862571092,0.777527684248512,9.70581257458072,4.651556785358,0.0401612595469914,0.02780292819504,54.5454545454545,63.6363636363636,39.1304347826087,60.8695652173913,48.5714285714286,74.2857142857143
"4","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",4,0.336724917899399,0.721454053459892,10.4664857014791,5.42869451878413,0.0416502857805242,0.0299961312590717,27.2727272727273,45.4545454545455,34.7826086956522,56.5217391304348,45.7142857142857,62.8571428571429
"5","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",5,0.498975055334546,0.727470600231031,10.081009679545,6.47086760005786,0.0409647587999779,0.0328200805901317,27.2727272727273,45.4545454545455,39.1304347826087,73.9130434782609,37.1428571428571,65.7142857142857
"6","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",6,0.514670964339219,0.81493013686015,10.5822815529987,4.94898830920782,0.0421614985653823,0.0288326524263962,45.4545454545455,63.6363636363636,39.1304347826087,65.2173913043478,54.2857142857143,74.2857142857143
"7","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",7,0.425735180206528,0.743942996784215,11.2595466826699,6.18010332187753,0.0432724375314401,0.032058911650747,27.2727272727273,36.3636363636364,26.0869565217391,43.4782608695652,48.5714285714286,68.5714285714286
"8","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",8,0.484342972719299,0.759201716723566,10.6785064665706,6.05225524735256,0.0422700292181767,0.0318226182053262,36.3636363636364,54.5454545454545,43.4782608695652,69.5652173913043,51.4285714285714,62.8571428571429
"9","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",9,0.564737348332423,0.797900858190948,10.1264115925739,5.4870794363387,0.0411294698826701,0.0302758223275223,27.2727272727273,36.3636363636364,47.8260869565217,69.5652173913043,48.5714285714286,60
"10","EYT_2",0.15,"DTHD","Bed5IR","Bed2IR",10,0.467585550849117,0.769324013862727,9.36922664148375,4.8968074580104,0.0395560787887695,0.0285968287669904,36.3636363636364,45.4545454545455,43.4782608695652,65.2173913043478,54.2857142857143,71.4285714285714
"11","EYT_2",0.15,"DTMT","Bed5IR","Bed2IR",1,0.475165984752949,0.614328871699421,7.14194363327776,5.92449836351108,0.0237373021930072,0.021619664068675,63.6363636363636,63.6363636363636,52.1739130434783,56.5217391304348,48.5714285714286,54.2857142857143
"12","EYT_2",0.15,"DTMT","Bed5IR","Bed2IR",2,0.478617961790072,0.701007480386207,7.74768304826143,5.06428289485266,0.0246791090882942,0.0199527395533245,45.4545454545455,36.3636363636364,47.8260869565217,56.5217391304348,65.7142857142857,71.4285714285714
"13","EYT_2",0.15,"DTMT","Bed5IR","Bed2IR",3,0.43924211309993,0.640965718522449,7.54770339464169,5.46107258301907,0.0244592325924407,0.0208053194642375,63.6363636363636,54.5454545454545,56.5217391304348,56.5217391304348,62.8571428571429,68.5714285714286
"14","EYT_2",0.15,"DTMT","Bed5IR","Bed2IR",4,0.40554860541417,0.664517800842673,8.05017333743697,5.30693667793184,0.0251626216892527,0.0204303226401952,27.2727272727273,54.5454545454545,43.4782608695652,60.8695652173913,40,62.8571428571429
"15","EYT_2",0.15,"DTMT","Bed5IR","Bed2IR",5,0.561064472242816,0.729195946345662,7.84177521492975,5.36535088657098,0.0248970658264485,0.0205939681991254,27.2727272727273,54.5454545454545,60.8695652173913,69.5652173913043,60,62.8571428571429
"16","EYT_2",0.15,"DTMT","Bed5IR","Bed2IR",6,0.467453270502883,0.730097812591183,9.458507517269,5.68964674957547,0.0274232675026397,0.0212691701264348,54.5454545454545,54.5454545454545,52.1739130434783,47.8260869565217,51.4285714285714,62.8571428571429
