"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","Fold","COR_BayI","COR_Trans","MSE_BayI","MSE_Trans","NRMSE_BayI","NRMSE_Trans","PM_Conv_10","PM_Transf_10","PM_Conv_20","PM_Transf_20","PM_Conv_30","PM_Transf_30"
"1","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",1,0.157298303577923,0.190370853070205,0.128352523379967,0.126704442239564,0.0477032790398814,0.0473960280496645,5,5,34.1463414634146,29.2682926829268,40.983606557377,37.7049180327869
"2","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",2,0.155641363243714,0.159473285280203,0.127402605409107,0.127101441932391,0.0473769890446297,0.0473209593396897,15,15,31.7073170731707,31.7073170731707,32.7868852459016,31.1475409836066
"3","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",3,0.137232808376335,0.146096779144532,0.132288008841852,0.131914777353178,0.0484676186014198,0.0483991981188697,10,10,31.7073170731707,29.2682926829268,40.983606557377,40.983606557377
"4","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",4,0.19554540499948,0.182808903435391,0.115998878811688,0.116721027688157,0.0453779947215694,0.0455190254997954,25,25,29.2682926829268,29.2682926829268,39.344262295082,37.7049180327869
"5","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",5,0.185647826989186,0.187761613864209,0.127770086914279,0.127484266459781,0.0474070847054978,0.0473540304223358,15,15,29.2682926829268,31.7073170731707,34.4262295081967,34.4262295081967
"6","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",6,0.177839328960139,0.171039001921479,0.107876975389831,0.107980619623397,0.0438223392239163,0.0438433856165258,20,20,34.1463414634146,34.1463414634146,37.7049180327869,36.0655737704918
"7","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",7,0.255815371303113,0.280772582038254,0.11986918139433,0.118918076140319,0.0458783630717993,0.0456959890335743,25,20,34.1463414634146,36.5853658536585,45.9016393442623,42.6229508196721
"8","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",8,0.281318235081129,0.274306886476846,0.10177426169458,0.101920211726931,0.042332525041167,0.0423628677812063,25,25,36.5853658536585,31.7073170731707,45.9016393442623,44.2622950819672
"9","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",9,0.340050163900704,0.335859518989601,0.100466163417782,0.101152808618746,0.0422522920310359,0.042396434742303,25,25,31.7073170731707,31.7073170731707,44.2622950819672,47.5409836065574
"10","Wheat_4",0.15,"GY","YT_17_18","YT_16_17",10,0.204705175070091,0.177427087315973,0.124869067690907,0.126602423674972,0.0466582342860706,0.0469809587081892,20,20,31.7073170731707,31.7073170731707,47.5409836065574,42.6229508196721
"11","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",1,0.192584028795993,0.176111338049013,0.114083237797874,0.114885890513306,0.0449351879570687,0.0450929856053956,17.0731707317073,21.9512195121951,30.4878048780488,35.3658536585366,41.4634146341463,39.8373983739837
"12","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",2,0.182305733081009,0.194068080067698,0.108003169973511,0.107500680657941,0.0438202912292985,0.0437182345060859,24.390243902439,24.390243902439,37.8048780487805,40.2439024390244,38.2113821138211,40.650406504065
"13","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",3,0.18676413562951,0.186602568064331,0.134714208046615,0.134731710525768,0.0487603865582503,0.0487635540041471,17.0731707317073,14.6341463414634,28.0487804878049,29.2682926829268,41.4634146341463,40.650406504065
"14","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",4,0.15264559818406,0.165824197348544,0.12873381285634,0.128192838307542,0.0475821667723136,0.0474820849057094,12.1951219512195,12.1951219512195,26.8292682926829,24.390243902439,39.0243902439024,37.3983739837398
"15","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",5,0.172116913189676,0.162005662840689,0.119959949583342,0.120089841070327,0.0461501438359726,0.0461751225434763,21.9512195121951,21.9512195121951,32.9268292682927,30.4878048780488,43.9024390243902,42.2764227642276
"16","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",6,0.138545670477024,0.146067591504042,0.119692652041984,0.119175839297067,0.0461618499039115,0.0460620825399018,21.9512195121951,19.5121951219512,31.7073170731707,30.4878048780488,37.3983739837398,40.650406504065
"17","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",7,0.221408485693075,0.21748638726155,0.104808518610637,0.10503400410148,0.0431058186114185,0.0431521627189486,24.390243902439,24.390243902439,34.1463414634146,37.8048780487805,44.7154471544715,46.3414634146341
"18","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",8,0.191397358644165,0.20551689465853,0.114167195117301,0.113784621356677,0.0449269121089573,0.0448515740007294,24.390243902439,24.390243902439,28.0487804878049,32.9268292682927,40.650406504065,38.2113821138211
"19","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",9,0.13572704497056,0.152381986712996,0.122987127752469,0.122194936742183,0.0465147444711841,0.0463646958738985,12.1951219512195,14.6341463414634,32.9268292682927,32.9268292682927,39.8373983739837,40.650406504065
"20","Wheat_4",0.3,"GY","YT_17_18","YT_16_17",10,0.126916666259719,0.114496622267938,0.124790967645712,0.12489863629691,0.0468232626558983,0.0468434576695255,14.6341463414634,17.0731707317073,31.7073170731707,31.7073170731707,38.2113821138211,37.3983739837398
"21","Wheat_4",0.5,"GY","YT_17_18","YT_16_17",1,0.166764044625579,0.0229725601119333,0.128404876345602,0.133598005489681,0.0475654411324866,0.0485177617612829,22.0588235294118,11.7647058823529,29.9270072992701,24.8175182481752,39.5121951219512,32.1951219512195
