"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"13","Maize",0.5,"Y",4,1,0.273184457093834,0.0669621581449977,0.291995782210925,0.0649107162586239,0.0812503564654318,0.00977728806140466,0.0802575438538554,0.0092983419107755,78.5202483952665,280.47599837,77.9918294830079,278.531490293268,20.1640211640212,9.67230369903099,22.8756613756614,7.79194233516174,31.9505967761782,4.26544594922999,35.0696751568845,5.85708838190309,42.2597340930674,3.93650388755673,42.335113960114,4.55461768086578
"14","Maize",0.75,"Y",2,1,0.254000235433838,0.0620565686406419,0.342356068601543,0.0488250441051873,0.0785303895328992,0.00861446080311255,0.0740696935312572,0.00772171847113479,-18.5881942303697,133.274849821979,-18.00987616233,130.191156151729,19.6190476190476,6.5491123769673,22.5542328042328,5.41978985054161,30.9124292481851,5.16655810551118,33.3908191829703,4.82223648731277,41.0541162155746,3.91950220515109,44.9365354938272,3.88738400959123
"15","Maize",0.75,"Y",3,1,0.283535884696552,0.0782587126587273,0.307998897999732,0.0653074830500954,0.0796916540028132,0.00641230949442611,0.0783149910606346,0.00632439068632977,20.009818742769,131.428371033497,19.5256578009827,130.626885921323,21.5714285714286,9.81825442286343,21.8597883597884,7.98166364061212,32.901132029039,5.18787977569905,34.2532607358189,6.02485663176902,43.3912630579297,4.86124521817447,43.3844966761633,5.26439263718621
"16","Maize",0.75,"Y",4,1,0.273184457093834,0.0669621581449977,0.291995782210925,0.0649107162586239,0.0812503564654318,0.00977728806140466,0.0802575438538554,0.0092983419107755,78.5202483952665,280.47599837,77.9918294830079,278.531490293268,20.1640211640212,9.67230369903099,22.8756613756614,7.79194233516174,31.9505967761782,4.26544594922999,35.0696751568845,5.85708838190309,42.2597340930674,3.93650388755673,42.335113960114,4.55461768086578
"17","Maize",0.75,"Y",3,1,0.255408580028683,0.0861742110508717,0.288745183385406,0.0667522915234139,0.0805171857690167,0.00590455244617314,0.079061086173423,0.0057673866123306,-14.1507841914745,171.679312537945,-13.9946387751967,169.525426344085,20.3915343915344,8.9884186388735,22.2744708994709,7.0475802610152,31.2267749477052,5.45751128892583,33.5371677740864,5.43657422812936,42.0650522317189,5.0522603049233,42.4457799145299,4.98978377727777
"18","Maize",0.75,"Y",4,1,0.257325945184254,0.0650328737663581,0.284276945806819,0.0589712899873463,0.0814687619036051,0.00851687563904441,0.080235520233339,0.00810780557381642,42.3693282495082,272.266300434812,42.5323373275726,269.933755789856,19.3822751322751,8.5641764368143,23.2215608465608,7.10760604520039,31.2546142488003,4.18764710132032,34.2652193306263,5.33221489612101,41.1083808167142,4.18059965706822,41.5970144824311,4.25144969784868
"19","Maize",0.8,"Y",2,1,0.240713538484382,0.0678956658312488,0.336520728888049,0.0524763559761617,0.0799722098684632,0.00911815373946612,0.0752932448347817,0.00806904453563484,-14.5114520101305,126.141268287872,-13.9421690382576,123.02824780027,18.9233082706767,6.5380796286844,22.6047897521582,5.29509659267321,30.1212477463741,5.33488443524299,32.9735249115937,4.7941941534089,40.5195935504943,3.99330143320397,44.7237948690502,3.71123815307839
"20","Maize",0.8,"Y",3,1,0.255408580028683,0.0861742110508717,0.288745183385406,0.0667522915234139,0.0805171857690167,0.00590455244617314,0.079061086173423,0.0057673866123306,-14.1507841914745,171.679312537945,-13.9946387751967,169.525426344085,20.3915343915344,8.9884186388735,22.2744708994709,7.0475802610152,31.2267749477052,5.45751128892583,33.5371677740864,5.43657422812936,42.0650522317189,5.0522603049233,42.4457799145299,4.98978377727777
"21","Maize",0.8,"Y",4,1,0.257325945184254,0.0650328737663581,0.284276945806819,0.0589712899873463,0.0814687619036051,0.00851687563904441,0.080235520233339,0.00810780557381642,42.3693282495082,272.266300434812,42.5323373275726,269.933755789856,19.3822751322751,8.5641764368143,23.2215608465608,7.10760604520039,31.2546142488003,4.18764710132032,34.2652193306263,5.33221489612101,41.1083808167142,4.18059965706822,41.5970144824311,4.25144969784868
"22","Maize",0.8,"Y",3,1,0.238022523051101,0.0888940909592687,0.278310185211886,0.0638940307523881,0.0811437107458149,0.00554181169937595,0.0795085878945727,0.00533372111097754,-35.1024461959787,268.202057252431,-34.43650615382,263.524169923973,19.6816485658591,8.51711974859464,22.2055416318574,6.41996395292695,30.2683764799033,5.59359028373948,32.9688646540517,5.07642642230596,40.9699608605196,5.39554890176132,41.8063349142829,4.6725525988289
