"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"31","Indica",0.75,"PH",2011,2010,0.53479408883557,0.110170068656802,0.687518822154491,0.0649126888758717,8.06851147488621,2.11177816890724,5.8490052294323,1.3192904576336,0.0421402960713367,0.00562950446403996,0.0359540911409789,0.00417494221254171,28.1666666666667,15.3084592652069,41.4907407407407,15.687425673177,49.0449561403509,10.0443538711796,62.3980263157895,9.57972822043955,61.826726092736,6.93161282558155,72.5087184299007,7.516129766173
"32","Indica",0.75,"PH",2012,2010,0.506510287986913,0.0819034706961232,0.68025497724571,0.0608216671189754,8.72273539103083,1.43112917368256,6.16386165087324,1.10616988665865,0.0440632524844978,0.00364095402008292,0.0370115197153702,0.00339781997642352,26.4351851851852,16.5774003668618,51.6666666666667,10.9373992727832,49.0899122807018,9.35361824985365,63.1129385964912,8.79085665600401,61.671592775041,7.10325417558572,70.8266479005395,7.35573982654525
"33","Indica",0.75,"PHR",2011,2010,0.400918877734177,0.134280802685189,0.481972877432781,0.117543649496489,5.04011984936005,1.37681448808598,4.54220933055285,1.16343371018669,0.0365628361196063,0.005010852651494,0.0347342303342508,0.00455627906497039,34.6076388888889,13.9858753131143,37.5277777777778,15.2289494254021,38.3814950322234,8.58303858589315,42.0039440118152,8.81193679499336,41.912522212475,6.13305054833067,44.6583134907246,6.81134775732106
"34","Indica",0.75,"PHR",2012,2010,0.459208644393703,0.0997002861412632,0.546240057351684,0.108627880209725,4.56527088454781,0.865975856949353,4.06766326756289,0.767750774827943,0.0349824268152003,0.00331728939938183,0.0330168693042594,0.00314692513050115,34.9907407407407,14.9218792545762,30.8055555555556,14.2112213500648,42.9703947368421,9.62539591184622,43.172149122807,10.4517788482245,45.3414653217609,7.58459438150798,46.2233169129721,8.47809983679112
"35","Indica",0.75,"GC",2011,2010,0.262439208976221,0.103039124749834,0.337748614705046,0.0944941424063806,2.56159209071121,0.337853258161494,2.44337903504029,0.311816128903083,0.477579532238734,0.0264768120100129,0.46655711838945,0.0237331323028035,22.8784722222222,11.0000677850152,26.3993055555556,9.92320681710997,35.0893528464017,9.1074801137954,42.5448106874329,9.39137512711162,47.4146591088018,6.72034645110637,53.1072995093172,6.74799946116464
"36","Indica",0.75,"PH",2011,2010,0.533052602157068,0.09651887847566,0.685914711267553,0.0570111808969173,8.154199699393,1.86229508727021,5.95027352262721,1.17249878364716,0.0424437804269063,0.00495791910826526,0.036313737240151,0.00370767330348973,26.75,13.6365176567127,41.3263888888889,13.9772456603157,49.0286150644468,8.95248288302125,62.4107646348013,8.45500606254633,61.6440171722917,6.23158102403109,72.4979771785899,6.5657625042403
"37","Indica",0.75,"PHR",2012,2010,0.429112521049281,0.118241780907848,0.530856606849559,0.100428019178602,4.80945639891719,0.92840249435665,4.27065670012301,0.824825812033214,0.0358910588951149,0.00349834370288128,0.0338187710624428,0.00329793953721078,34.1597222222222,13.7564537071753,30.7083333333333,12.8254869268103,41.3604491138561,9.06033235923979,41.7158465359828,9.66017696155973,44.2115784433755,7.26273401286778,45.249679465551,7.92207827465071
"38","Indica",0.75,"GC",2012,2010,0.281024328350331,0.130851911093151,0.318482392383043,0.0899400380851438,2.49545745057666,0.409965954077538,2.51273634788824,0.449414219732201,0.465043553274733,0.0286210395899138,0.466481069121178,0.0344840169674247,24.4965277777778,12.9312170099286,23.8611111111111,9.74245960482414,34.5479658968851,10.3145008652895,38.3874697905478,9.38592748572495,48.9871464882599,6.93719699260874,52.708734603903,5.50586024275553
"39","Indica",0.75,"PH",2012,2010,0.510687860921312,0.0725964284967064,0.68662997081753,0.0544236118657741,8.59231924977769,1.26696379381044,6.03541761257133,1.00570462847307,0.0437505513588953,0.00321827554303458,0.0366374579116886,0.00308402547630892,26.3888888888889,14.6048037581537,50.625,10.0241083246825,48.7051893125671,8.22549443096816,62.7938876208378,7.69954446818118,61.6304069100479,6.28425747592282,70.8939585281444,6.51211885624256
"40","Indica",0.8,"GC",2011,2010,0.262439208976221,0.103039124749834,0.337748614705046,0.0944941424063806,2.56159209071121,0.337853258161494,2.44337903504029,0.311816128903083,0.477579532238734,0.0264768120100129,0.46655711838945,0.0237331323028035,22.8784722222222,11.0000677850152,26.3993055555556,9.92320681710997,35.0893528464017,9.1074801137954,42.5448106874329,9.39137512711162,47.4146591088018,6.72034645110637,53.1072995093172,6.74799946116464
"41","Indica",0.8,"GC",2012,2010,0.281024328350331,0.130851911093151,0.318482392383043,0.0899400380851438,2.49545745057666,0.409965954077538,2.51273634788824,0.449414219732201,0.465043553274733,0.0286210395899138,0.466481069121178,0.0344840169674247,24.4965277777778,12.9312170099286,23.8611111111111,9.74245960482414,34.5479658968851,10.3145008652895,38.3874697905478,9.38592748572495,48.9871464882599,6.93719699260874,52.708734603903,5.50586024275553
"42","Indica",0.8,"PH",2011,2010,0.533052602157068,0.09651887847566,0.685914711267553,0.0570111808969173,8.154199699393,1.86229508727021,5.95027352262721,1.17249878364716,0.0424437804269063,0.00495791910826526,0.036313737240151,0.00370767330348973,26.75,13.6365176567127,41.3263888888889,13.9772456603157,49.0286150644468,8.95248288302125,62.4107646348013,8.45500606254633,61.6440171722917,6.23158102403109,72.4979771785899,6.5657625042403
"43","Indica",0.8,"PH",2012,2010,0.510687860921312,0.0725964284967064,0.68662997081753,0.0544236118657741,8.59231924977769,1.26696379381044,6.03541761257133,1.00570462847307,0.0437505513588953,0.00321827554303458,0.0366374579116886,0.00308402547630892,26.3888888888889,14.6048037581537,50.625,10.0241083246825,48.7051893125671,8.22549443096816,62.7938876208378,7.69954446818118,61.6304069100479,6.28425747592282,70.8939585281444,6.51211885624256
"44","Indica",0.8,"PHR",2011,2010,0.371588896219987,0.141943323220253,0.465908730180292,0.114221739205811,5.34192056119042,1.56334286264287,4.69473776813075,1.12824885560593,0.0376011406017787,0.00545007507562649,0.0353420543486043,0.0044015306593738,33.7630341880342,13.3939415271913,36.6376068376068,14.6462283866168,37.1667344873172,9.14584271831937,41.1800782863753,8.63387422526714,41.1966844366466,6.3965027683626,43.8804969464258,6.5270505460722
"45","Indica",0.8,"PHR",2012,2010,0.429112521049281,0.118241780907848,0.530856606849559,0.100428019178602,4.80945639891719,0.92840249435665,4.27065670012301,0.824825812033214,0.0358910588951149,0.00349834370288128,0.0338187710624428,0.00329793953721078,34.1597222222222,13.7564537071753,30.7083333333333,12.8254869268103,41.3604491138561,9.06033235923979,41.7158465359828,9.66017696155973,44.2115784433755,7.26273401286778,45.249679465551,7.92207827465071
"46","Indica",0.8,"GC",2011,2010,0.238458611305737,0.112539582313172,0.324135671617949,0.091918758506845,2.61969517880457,0.388536002897821,2.47180855519605,0.300221255013097,0.482626112300154,0.0312016100553342,0.469219047886335,0.0234382676136313,22.0720085470085,10.3188732248308,26.1963675213675,9.5256915899861,34.1484053540444,8.714460889588,42.1127716268694,8.70577697578132,46.8291631844773,6.52030988206998,52.6653267869409,6.23872276114416
"47","Indica",0.8,"PH",2011,2010,0.529410391531229,0.0881718978129035,0.684845869188528,0.0529454409914418,8.21659391052083,1.68900148654254,5.99981990186154,1.09552201022951,0.0426555103537985,0.00449759772024893,0.036489301783097,0.0034470874635316,26.0923076923077,12.4204866756784,41.5226495726496,12.715677366107,48.261353590019,8.34881945792495,62.1593809386103,7.59799011367545,61.2126496352692,5.87922475977635,72.5881253326155,6.00433118433476
"48","Indica",0.8,"PHR",2012,2010,0.389057880156769,0.145295676056287,0.511530515678048,0.103564710842806,5.15795736304639,1.30778641659146,4.55297425851476,1.10484456977636,0.0370734660463653,0.00451118726109402,0.0348484367822317,0.00407974203204158,32.4047008547009,13.6475745323549,29.7974358974359,12.3166133987868,39.8960515987772,9.1436756845816,40.6034464595555,9.35932795425691,43.1128524982901,7.56048503801376,44.6356410083382,7.75724111368566
"49","Indica",0.8,"GC",2012,2010,0.259059199983452,0.130344846058254,0.30351973895771,0.090694684003405,2.59560729091474,0.518625785959939,2.5658706744269,0.422052612828416,0.475244399130592,0.0407580762657317,0.473045323029686,0.0340510511427216,22.7510683760684,12.4924764745639,23.3965811965812,9.02091267104011,33.9076034867388,9.63581558660214,38.4407450632075,8.92783098711197,48.1127941136849,6.67055766770035,52.1413466574813,5.81299924563857
"50","Indica",0.8,"PH",2012,2010,0.5065146880203,0.070074097958626,0.686820825098604,0.0488079276386327,8.65984412493728,1.17323200211146,6.06137615760134,0.9186675289572,0.0439313518495219,0.00297669525316907,0.0367308065621907,0.00281160978772997,25.6495726495727,13.5997032566004,49.2692307692308,9.83138803487904,48.0795360654383,8.10682300969698,62.3120331735933,7.10116287236269,60.8940691177819,6.0429067335275,70.4843975917463,5.97064927112783
